"sample","strategy","grp","cost","qalys"
885,"Strategy 1","Group 2",271.122872216444,11.840469735083
886,"Strategy 1","Group 2",158.143618607827,12.1861506012669
887,"Strategy 1","Group 2",172.027777443305,11.6299394632613
888,"Strategy 1","Group 2",236.376832210831,11.4212501013026
889,"Strategy 1","Group 2",28.1729499175566,11.6954099491488
890,"Strategy 1","Group 2",80.6900447873032,12.7934611066291
891,"Strategy 1","Group 2",141.757329905591,11.7462253873754
892,"Strategy 1","Group 2",137.236147567688,11.5942306535928
893,"Strategy 1","Group 2",181.476110402699,11.8285069973694
894,"Strategy 1","Group 2",192.322231362073,10.714183338225
895,"Strategy 1","Group 2",451.002009782994,11.5752663583428
896,"Strategy 1","Group 2",41.49254658717,11.9136757181525
897,"Strategy 1","Group 2",98.5482839759366,12.4480963381194
898,"Strategy 1","Group 2",172.713345799745,11.9329245307032
899,"Strategy 1","Group 2",93.319600130042,11.8925521011393
900,"Strategy 1","Group 2",112.734950527864,12.5999116089879
901,"Strategy 1","Group 2",162.877333608946,11.9838203077558
902,"Strategy 1","Group 2",116.474794080279,11.5905066617246
903,"Strategy 1","Group 2",82.8483116700801,12.0276332455464
904,"Strategy 1","Group 2",220.367795753123,11.1751301591259
905,"Strategy 1","Group 2",39.9825445897965,12.3929950439573
906,"Strategy 1","Group 2",65.4388371456875,11.5684566464557
907,"Strategy 1","Group 2",76.5152619548992,11.5656621354722
908,"Strategy 1","Group 2",74.6952035735743,11.8971475622974
909,"Strategy 1","Group 2",128.504086301469,12.0727603462729
910,"Strategy 1","Group 2",373.820108010698,11.737307704492
911,"Strategy 1","Group 2",137.062310286068,11.8056454341138
912,"Strategy 1","Group 2",45.176308688715,11.5530500907066
913,"Strategy 1","Group 2",189.897780536777,12.0590093539904
914,"Strategy 1","Group 2",121.781567525798,12.4550941428833
915,"Strategy 1","Group 2",93.0989160582806,12.2340200746812
916,"Strategy 1","Group 2",128.522124886854,12.2198550011824
917,"Strategy 1","Group 2",489.72370962079,11.384847987905
918,"Strategy 1","Group 2",245.292596313539,12.6770307356199
919,"Strategy 1","Group 2",111.134329533346,11.709652324068
920,"Strategy 1","Group 2",51.9758778500555,12.1232134557694
921,"Strategy 1","Group 2",90.795444502383,12.4201239718797
922,"Strategy 1","Group 2",184.029906585685,11.6638817784673
923,"Strategy 1","Group 2",142.596364601278,12.0848697082272
924,"Strategy 1","Group 2",78.7446769550199,11.1456504159941
925,"Strategy 1","Group 2",63.2217601262112,11.7646894299663
926,"Strategy 1","Group 2",294.503838772454,11.8148781475513
927,"Strategy 1","Group 2",169.112243893589,12.5942251187597
928,"Strategy 1","Group 2",44.9083032277124,11.732042633062
929,"Strategy 1","Group 2",90.2611855517159,12.2944315976391
930,"Strategy 1","Group 2",94.1411391529215,12.1836546116259
931,"Strategy 1","Group 2",280.630472067912,12.7564552096976
932,"Strategy 1","Group 2",221.379234157282,12.4956259868519
933,"Strategy 1","Group 2",181.89273865006,12.5084225655212
934,"Strategy 1","Group 2",141.766400449121,12.3458542501739
935,"Strategy 1","Group 2",150.949435667893,12.1336149683728
936,"Strategy 1","Group 2",126.017181408551,12.4674843216863
937,"Strategy 1","Group 2",85.205904208543,12.0332524019586
938,"Strategy 1","Group 2",208.08603489219,11.9755194628519
939,"Strategy 1","Group 2",164.074652661786,11.8523722846263
940,"Strategy 1","Group 2",164.307894714344,12.4412359040589
941,"Strategy 1","Group 2",108.814755277682,11.9175019064909
942,"Strategy 1","Group 2",152.107988956926,12.4936265845079
943,"Strategy 1","Group 2",84.547175765031,12.4135923045781
944,"Strategy 1","Group 2",158.086560081948,11.7188438227762
945,"Strategy 1","Group 2",92.9451971342354,11.5406388968485
946,"Strategy 1","Group 2",91.261875901618,11.7308979750999
947,"Strategy 1","Group 2",92.9011486197996,11.614542400349
948,"Strategy 1","Group 2",207.643408461711,11.7212659693763
949,"Strategy 1","Group 2",222.85817937225,13.0851254496778
950,"Strategy 1","Group 2",121.765912733113,11.7214660267656
951,"Strategy 1","Group 2",105.058018684491,11.0922025386492
952,"Strategy 1","Group 2",76.1500908217152,11.4559458476696
953,"Strategy 1","Group 2",77.500124223973,11.9193046110029
954,"Strategy 1","Group 2",187.962388876723,11.9362734937579
955,"Strategy 1","Group 2",67.1945389924073,11.9216062584376
956,"Strategy 1","Group 2",98.1963687685723,12.1701087686388
957,"Strategy 1","Group 2",193.476517015001,11.7357102654126
958,"Strategy 1","Group 2",186.053723496436,11.8929993855039
959,"Strategy 1","Group 2",148.157069347395,11.9905901382281
960,"Strategy 1","Group 2",142.651671631912,12.0944662598907
961,"Strategy 1","Group 2",110.145088331181,11.6777247812481
962,"Strategy 1","Group 2",140.521850352657,12.3230819570152
963,"Strategy 1","Group 2",216.385555220432,11.6728538485765
964,"Strategy 1","Group 2",399.972748254921,10.7997552994705
965,"Strategy 1","Group 2",96.5814213981574,11.8705095327527
966,"Strategy 1","Group 2",737.717645826124,12.4461947783978
967,"Strategy 1","Group 2",105.362863325054,12.2164197143886
968,"Strategy 1","Group 2",127.328992092575,11.9529306455062
969,"Strategy 1","Group 2",136.29652753351,12.2709810513083
970,"Strategy 1","Group 2",127.604231879563,12.1815946093905
971,"Strategy 1","Group 2",56.4046425442087,11.8353247208106
972,"Strategy 1","Group 2",120.531033642058,11.5949660851022
973,"Strategy 1","Group 2",97.5410490278821,13.021351241312
974,"Strategy 1","Group 2",133.78964551151,12.7015009566652
975,"Strategy 1","Group 2",251.797550700793,12.1971920787557
976,"Strategy 1","Group 2",277.564848776228,11.2759946368122
977,"Strategy 1","Group 2",216.627364776373,11.9297318554634
978,"Strategy 1","Group 2",77.8114269902248,11.9774547895622
979,"Strategy 1","Group 2",136.760803821901,12.2473946052232
980,"Strategy 1","Group 2",161.819742872527,12.3630789679919
981,"Strategy 1","Group 2",137.677406457919,11.5356090654878
982,"Strategy 1","Group 2",105.584681496492,12.2023019952519
983,"Strategy 1","Group 2",60.1949243547342,12.7404198611623
984,"Strategy 1","Group 2",92.2124337691569,12.2427398891595
985,"Strategy 1","Group 2",267.840757958394,12.6973334834281
986,"Strategy 1","Group 2",170.538683215124,12.8620625502266
987,"Strategy 1","Group 2",136.197684857314,11.3166212216623
988,"Strategy 1","Group 2",44.9671557807415,11.8530082494036
989,"Strategy 1","Group 2",125.571312238723,11.9790600084394
990,"Strategy 1","Group 2",198.726426613761,11.3300894519426
991,"Strategy 1","Group 2",211.725129666862,11.9843274935072
992,"Strategy 1","Group 2",108.491935512882,12.2920875042485
993,"Strategy 1","Group 2",633.415747516565,12.1844934907725
994,"Strategy 1","Group 2",411.647354291685,12.49640245593
995,"Strategy 1","Group 2",138.74806394783,11.6075266676573
996,"Strategy 1","Group 2",239.291325732624,12.3695862555504
997,"Strategy 1","Group 2",147.787799260803,11.7242854453194
998,"Strategy 1","Group 2",265.172477021643,12.0862049413643
999,"Strategy 1","Group 2",177.0047032479,12.0126254899752
1000,"Strategy 1","Group 2",93.8052431941579,11.9158486228218
1,"Strategy 2","Group 1",56668.5044942479,12.6188844854795
2,"Strategy 2","Group 1",138079.51437479,10.9397278174156
3,"Strategy 2","Group 1",277779.576118618,11.4638152513107
4,"Strategy 2","Group 1",304875.355657812,12.0597839873416
5,"Strategy 2","Group 1",185096.579640986,12.1214935105294
6,"Strategy 2","Group 1",282667.66062645,12.16679025914
7,"Strategy 2","Group 1",355467.369155472,12.177996804727
8,"Strategy 2","Group 1",544903.325872268,11.5405964519037
9,"Strategy 2","Group 1",282558.827907676,12.3686778752465
10,"Strategy 2","Group 1",245530.730112717,12.0252322763462
11,"Strategy 2","Group 1",68488.6588533253,11.293222998956
12,"Strategy 2","Group 1",218078.222813124,11.9745480595542
13,"Strategy 2","Group 1",114636.258048563,10.0531967691942
14,"Strategy 2","Group 1",162895.636000803,10.413830683024
15,"Strategy 2","Group 1",96560.591652513,12.0906553287152
16,"Strategy 2","Group 1",165378.177407328,10.525313030009
17,"Strategy 2","Group 1",355582.235202287,12.0615821940455
18,"Strategy 2","Group 1",151418.724004329,10.7015337559861
19,"Strategy 2","Group 1",235067.89392277,12.4818889045176
20,"Strategy 2","Group 1",95563.9718878738,9.9126132500546
21,"Strategy 2","Group 1",73439.9488233926,11.9126702177565
22,"Strategy 2","Group 1",362267.34768646,11.5822207802307
23,"Strategy 2","Group 1",123625.813309316,12.3551816936629
24,"Strategy 2","Group 1",238611.734389951,7.71347617711452
25,"Strategy 2","Group 1",52690.2748780433,12.326747789358
26,"Strategy 2","Group 1",188049.570594694,11.8030601719118
27,"Strategy 2","Group 1",102622.165030244,10.6246437267122
28,"Strategy 2","Group 1",87447.6605251406,10.0618304255758
29,"Strategy 2","Group 1",494971.094606022,12.5262107201103
30,"Strategy 2","Group 1",170003.149660291,11.30585226121
31,"Strategy 2","Group 1",518781.569177447,11.6843765593503
32,"Strategy 2","Group 1",146920.172090998,11.6048585100827
33,"Strategy 2","Group 1",93049.1562831085,10.6643548958076
34,"Strategy 2","Group 1",179614.132791955,11.3797552031109
35,"Strategy 2","Group 1",104135.887952691,9.67452007611189
36,"Strategy 2","Group 1",243579.115954282,11.1992584709321
37,"Strategy 2","Group 1",101357.156140816,11.7156434881225
38,"Strategy 2","Group 1",38550.223219203,12.7954446565361
39,"Strategy 2","Group 1",145931.167072205,11.2036390037822
40,"Strategy 2","Group 1",89772.4064457798,12.446986278058
41,"Strategy 2","Group 1",104772.683155924,13.1578244368461
42,"Strategy 2","Group 1",180962.291774151,11.4210272354867
43,"Strategy 2","Group 1",43396.3500374789,11.5954699896279
44,"Strategy 2","Group 1",58733.7059452619,10.1741604774879
45,"Strategy 2","Group 1",292727.42348868,11.1572340746565
46,"Strategy 2","Group 1",67475.4726691429,11.2574809184585
47,"Strategy 2","Group 1",268386.155770792,11.4930825188053
48,"Strategy 2","Group 1",123088.31205371,10.5261218031457
49,"Strategy 2","Group 1",107055.277527329,12.4090093185692
50,"Strategy 2","Group 1",122259.679036956,13.3075422053984
51,"Strategy 2","Group 1",147971.421173724,10.298836434537
52,"Strategy 2","Group 1",156616.60519356,10.347828037682
53,"Strategy 2","Group 1",227058.991403487,11.0368323326079
54,"Strategy 2","Group 1",121049.878500195,11.1454879236143
55,"Strategy 2","Group 1",109408.311445222,11.6725719644215
56,"Strategy 2","Group 1",210212.526863339,13.596336679908
57,"Strategy 2","Group 1",235493.204784753,10.6005942981759
58,"Strategy 2","Group 1",175818.07349522,11.6760938112589
59,"Strategy 2","Group 1",173107.187470471,13.1452192649549
60,"Strategy 2","Group 1",379915.734896953,12.0634233738166
61,"Strategy 2","Group 1",100233.17951259,11.5835667098084
62,"Strategy 2","Group 1",154663.683007361,13.3821940667118
63,"Strategy 2","Group 1",116729.267359647,12.0303725209371
64,"Strategy 2","Group 1",313656.970798975,10.5153175532662
65,"Strategy 2","Group 1",186926.990135681,11.1485499012792
66,"Strategy 2","Group 1",94719.4573008262,11.7763700145739
67,"Strategy 2","Group 1",109920.994806581,8.84937794230022
68,"Strategy 2","Group 1",361761.539870578,12.5533892907703
69,"Strategy 2","Group 1",183078.343404584,12.5168274132687
70,"Strategy 2","Group 1",93220.4566197544,10.2440308513443
71,"Strategy 2","Group 1",114382.552896427,9.54513241623335
72,"Strategy 2","Group 1",190578.007145612,11.7740857273161
73,"Strategy 2","Group 1",206126.709700473,13.2708627315268
74,"Strategy 2","Group 1",153693.610254298,10.7011497395336
75,"Strategy 2","Group 1",240007.802094912,10.928521565992
76,"Strategy 2","Group 1",63476.6959668392,13.8692951379446
77,"Strategy 2","Group 1",887376.093641404,8.78646673507156
78,"Strategy 2","Group 1",138876.558845273,12.2420187131108
79,"Strategy 2","Group 1",284540.121569406,12.1688759727224
80,"Strategy 2","Group 1",109533.229783339,10.7916312139063
81,"Strategy 2","Group 1",372357.472244596,11.2900200449993
82,"Strategy 2","Group 1",39720.516164633,10.6546151475226
83,"Strategy 2","Group 1",102757.827594851,11.6045989866888
84,"Strategy 2","Group 1",72872.1374240701,12.5642086557145
85,"Strategy 2","Group 1",118895.772343142,12.1467556065256
86,"Strategy 2","Group 1",105435.77562166,11.526013863081
87,"Strategy 2","Group 1",180769.073423527,11.4851261393362
88,"Strategy 2","Group 1",80830.8905508052,11.2780655015266
89,"Strategy 2","Group 1",118254.772899418,10.8311719858536
90,"Strategy 2","Group 1",144576.332474199,11.4265866626285
91,"Strategy 2","Group 1",222647.627435817,11.8584289998254
92,"Strategy 2","Group 1",138758.517350255,12.1023065938109
93,"Strategy 2","Group 1",216888.291296726,11.3087808099104
94,"Strategy 2","Group 1",324768.989083608,9.73646695018053
95,"Strategy 2","Group 1",208500.777813206,12.8733826558668
96,"Strategy 2","Group 1",126953.42788713,11.9905562798853
97,"Strategy 2","Group 1",242441.668705408,12.4709896489898
98,"Strategy 2","Group 1",120027.169008989,10.9693898336619
99,"Strategy 2","Group 1",78714.5395695704,11.4300915114181
100,"Strategy 2","Group 1",228684.389378639,13.0410642769836
101,"Strategy 2","Group 1",36315.5938808582,13.1026921770098
102,"Strategy 2","Group 1",63493.2323056211,12.1126173368975
103,"Strategy 2","Group 1",162915.369414467,11.5906909999845
104,"Strategy 2","Group 1",151802.163334835,10.9568581472747
105,"Strategy 2","Group 1",269094.541180211,10.4005390040538
106,"Strategy 2","Group 1",69691.000280781,11.4527916166628
107,"Strategy 2","Group 1",127829.99806261,13.3463329063186
108,"Strategy 2","Group 1",84346.7402597789,11.7420213666076
109,"Strategy 2","Group 1",92742.7420719606,10.730892511884
110,"Strategy 2","Group 1",211610.596543341,9.3428903541175
111,"Strategy 2","Group 1",283651.022754732,10.1658441078107
112,"Strategy 2","Group 1",124630.513297514,13.8175433130686
113,"Strategy 2","Group 1",135063.928620928,11.1414482517846
114,"Strategy 2","Group 1",110443.950414541,11.6464905788707
115,"Strategy 2","Group 1",271194.446249186,13.1629408677359
116,"Strategy 2","Group 1",482435.046330854,12.0942295342018
117,"Strategy 2","Group 1",103736.478959699,10.0819159073267
118,"Strategy 2","Group 1",153154.173221469,10.5677676796568
119,"Strategy 2","Group 1",152633.631847058,13.0103283595018
120,"Strategy 2","Group 1",510846.964972057,12.4355492794857
121,"Strategy 2","Group 1",198379.800143351,12.0161935982203
122,"Strategy 2","Group 1",174089.900151346,10.6336519887344
123,"Strategy 2","Group 1",176927.873436249,11.3307808484792
124,"Strategy 2","Group 1",128270.596782825,10.8593991753656
125,"Strategy 2","Group 1",127881.791580663,11.759427558405
126,"Strategy 2","Group 1",81179.6273963331,11.2615384428779
127,"Strategy 2","Group 1",83921.9613039126,11.4714840449698
128,"Strategy 2","Group 1",93128.924519541,12.6917784808821
129,"Strategy 2","Group 1",137194.165328909,13.2479723131054
130,"Strategy 2","Group 1",685210.031847032,11.7836934933811
131,"Strategy 2","Group 1",74033.2756776783,12.8134225344876
132,"Strategy 2","Group 1",106010.7588284,12.5665233567329
133,"Strategy 2","Group 1",586399.688859761,11.4176903192777
134,"Strategy 2","Group 1",249691.013057104,11.7304140803355
135,"Strategy 2","Group 1",198355.20899226,10.7315069125313
136,"Strategy 2","Group 1",186969.116239256,9.18191642786784
137,"Strategy 2","Group 1",85673.9918666777,12.0046345350308
138,"Strategy 2","Group 1",146306.70507389,10.3178548147861
139,"Strategy 2","Group 1",185314.592549837,12.6028424330435
140,"Strategy 2","Group 1",135711.048882686,11.8588545880073
141,"Strategy 2","Group 1",179387.460889429,12.1809528813369
142,"Strategy 2","Group 1",89027.5023185316,12.8524190693779
143,"Strategy 2","Group 1",84964.5273919617,11.3347306920513
144,"Strategy 2","Group 1",92134.1090706086,11.3118946037925
145,"Strategy 2","Group 1",106622.627999646,11.950617292711
146,"Strategy 2","Group 1",404071.550547521,11.9809572499934
147,"Strategy 2","Group 1",319432.933642764,11.8182971616657
148,"Strategy 2","Group 1",222414.858637131,11.2743159814702
149,"Strategy 2","Group 1",233445.219669066,11.1885081190672
150,"Strategy 2","Group 1",49014.698051073,11.760587042539
151,"Strategy 2","Group 1",132794.627294735,12.2522779433995
